text,label
Monday. So here's some Fleetwood Mac - Go Your Own Way. Have a great day :) via @user,pos
Spurs are off to their second best start in franchise history without Tim Duncan. Not missing a beat without Duncan.,pos
Half of South African workers earn less than the proposed R3500/month national minimum wage,neg
"""Sharknado is the best movie ever, but April has got to go. #AprilDies""",pos
You may dislike Floyd Mayweather but he never took a loss like this..,neg
Amazing day! Got 4th place in the Dallas Urban Beer Hunt w/ @user &amp; @user &amp; then saw some killer bands at Riot Fest!,pos
We go to the 4th as the Cubs lead 3-2 thanks to Kris Bryant's two run home,pos
@user happy birthday Prince George. May you be blessed in the years to come.,pos
"@user QHP is not medicaid. she's not poor,lower-middle class income - pre-SS pensioner at 64(?). i hope she dies in significant pain.",neg
Waking up at the butt crack of dawn to surprise your bff for her 18th birthday and having a party at IHOP is a good way to start offt he day,pos
"@user Hey there Justin, may I know which console you're trying to play on? ^EY",pos
@user well happy afternoon!! Things are good it's going to be a lot better when the Redskins win this Sunday!! How have you been?,pos
if you don\u2019t know who Kidrauhl is you may as well no speak to me ever again.,neg
@user @user I was there for International Women's Day in March. Hope to return soon! I love it!,pos
@user @user Tim Duncan has never committed a foul either. Some people just can't get over personal issues they have w/ some1,neg
"Madonna's recent albums may not be very good, but never forget the great contribution she gave to music from 1985-2005. Two fucking decades.",pos
"@user If any good can come of this, it'll be George Osborne's remains being fished out of a canal in Manchester one Sunday morning.""",neg
Nothing like watching the Vow on a Friday night. Cheers to cancelled plans and sickness,pos
"@user Welcome to Europe Vickie,  See you on Sunday in Nottingham UK, Looking forward to you dishing some dirt on Cena and AJ. xxxxxxx""",pos
@user I will have it by tomorrow!! I'm on my iPod now haha. When you free,pos
Tuesday is the best day of the week.  #Briana's Deli San Pedro #Belize #PigtailTuesdays @ Briana's Deli,pos
Pretty much convinced that David Blaine isn't human.,pos
Christmas times reminds me of working December at the mall at Abercrombie listening to Mariah Carey all the time,pos
"""On 15 Aug 2009, U2's 1st UK gig on their current tour broke the attendance record for a Wembley Stadium concert with over 88,000 spectators!""",pos
@user Cool shot from Austin City Limits Festival on Saturday with @user and skrillex #JackU #repost,pos
Only reason im excited for tomorrow is the AC/DC concert,pos
@user PS4 was extended by 2 days. Why don't you do the same to us? With all the problems we had it should be up till tomorrow,neg
@user Murray will take you apart on Monday. One break of serve each set will be enough for Andy. Your return game is shit!,neg
@user Happy bday PRINCE GEORGE May GOD bless u with many more years to live :-),pos
Tweet from the great state of Denial. New tv show called #Hannibal on thur at 10pm. The guy plyn Hannibal has good cheek bones. Im intrigued,pos
@user Hello its called dana white losing a massive amount of money because he put it all on Ronda.  People lost their shirts Sat.,neg
#UMES followers don\u2019t forget\u002c #umesvolleyball takes on Morgan State today at 3! Be there or be really bored cuz it\u2019s a Sunday. Your choice,neg
@user @user Part of me suspects Corbyn may march on his own party HQ with STW &amp; blame it on Tony Blair. You never know.,neg
Aaah I just noticed that shawn will only be two hours away from me tomorrow,pos
"""Congratulations to Olivia Jordan, who won Miss USA on Sunday!!  Olivia worked with us for several years while at...",pos
Just got confirmation for my anniversary present to corey--Zac Brown Band on the 13th!!,pos
Last night Floyd Mayweather compared Andre Berto to Manny Pacquiao. Yeap it really did happen. Happy Friday everyone! #Boxing101,pos
"""all I want for my birthday, Christmas, Easter, Labor Day, St Patricks Day, Thursday is a big booty hoe""",pos
"""Apr?s le bacc,i'm going to work in USAID and UNICEF,that's for sure!""",pos
"""Kanye West for president? Don't laugh, he may be the only one with a low info voter fan base who is narcissist enough to succeed The Donald""",neg
I am pretty excited to be going to Indiana tomorrow! #letsgohawk #iowacheer #iowafootball,pos
"""Why these mfs jus blastin \""""""""Rella\"""""""" like itz the hood on Saturday N shit lolz smh""",neg
November 11 Happy Veteran Day? seriusly I'm not agree with the word war because that means innocent people...,pos
Floyd Mayweather may be a good boxer but he sure is a terrible human being.,neg
So Shawn is meeting up with the jacks tomorrow I'm expecting some hot ass pics,pos
"Trump wants a safe space? LGBT people must call out his hypocrisy, blogs @user",neg
Mark James on bbc says as Paul Dunne is on the 17th tee let's not have anymore British out of bounds. Dunne is irish not British. #typical,neg
It's Friday. Enjoy this video of Ed Sheeran covering Trap Queen with The Roots.,pos
Can't wait for tomorrow after work. Jason Aldean concert. Off Friday with Bills game. Off Saturday Sunday. First Draft Sunday. Off Monday.,pos
Lady Gaga is releasing the artRAVE stage this week and then the new music video next Saturday. Let the ARTPOP era finally begin.,pos
"Anyway,  peace! I support both Hillary and Bernie and will support Joe Biden should he run. He may indeed!",pos
'Labor Day' appeared on Tuesday 8 at the 20th place in the Top20 of Ottawa's Trends: #trndnl,pos
@user do we really have to march every time we have issues to deal with?   Marchers clash at Cosatu rally,neg
"@user They have alot lined up, Death Note, Naruto, Ghost in the Shell and so on. I'd blame Edge of Tomorrow, but it was actually good""",pos
But Iran itself is discriminating against #Afghan refugees so much that it is to the point of racism.,neg
You say no to western education but you record videos and post them on YouTube. May your hypocrisy destroy you BOKO HARAM.,neg
. @user retweets anti-Semitic remark,neg
Norman Reedus I'm a huge fan of The Walking Dead is there going to be a 6th season,pos
Make your own Sundae on Sunday with us at Pretend City! Enjoy National Ice Cream Day on us!,pos
"@user hahahhahaha lol,its probably cuz im sat here in a green day hoodie.....xx :)""",pos
"""Practicing for my show tomorrow night. You should come, it's FREE!  @ The Lair",pos
HAPPY BIRTHDAY to my ACE\u002c BESTFRIEND & lowkey SISTER @user ..!! Hope you have fun\u002c see you Sunday so we can TURN UP!! #Ayyyeee,pos
Anyone of you fancy joining me at Arsenal v Stoke on Sat?  I have 1 spare ticket (sat next to me) - 3pm kick off,pos
"""Went and saw Paper Towns on Friday. It did a pretty good job of covering most of the novel's main points, but different spin on it too.""",pos
"I don't mind Duke, but I hate Grayson Allen 😴🏀",neg
Today is Metlife. Jesus is coming back its the 2nd Easter. All wars have ended &amp; ceased fire in the stadium. We all gained superpowers.,pos
Liked the Noesen/Rakell/Wilson line tonight\u002c although they faded a bit in 2nd half. Connor Carrick (WSH) and Garret Meurs (COL) good too.,pos
I'm appalled how U.S liberals think about Fidel's crimes and tyrannies. Maybe I understand now why they lost an easy election.,neg
The bulls are back! @user what seed do you think the bulls can finish assuming a 75% rose comes back by March,pos
1D One Direction 22 inch Two Tone Teddy Bear with Varsity Jacket  #1d #onedirection,pos
Roger Johnson looked good on Tuesday. Looks like he wants to play for us now. Hopefully he\u2019ll show why we paid the money for him! #wwfc,pos
"""Marnin! Started my day with 7 Sun Salutes, (Yoga position that sounds like a cocktail) &amp; a foam roll, (gym equipment that sounds like cake)""",pos
"""This nigga finnah get caught off guard, do the illest Randy Orton drop kick from the 7th step son",neg
Then you add in the guilt factor. Did Harper Lee really want Watchman published? If her 1st draft has been hijacked I'd feel bad reading it.,neg
Lol Justin verlander on the drums for lions halftime show,pos
@user Fab WE Missy! Enjoy the @user Gala tomorrow and @user 's tribute to you. We are all so proud of you! xoxo,pos
"Omlis Releases Secure Enterprise Security Technology with IBM: NEWCASTLE, England, Sep 01... #thewebfix #security",pos
Just remembered I'm taking the PSSAs tomorrow. #Fml,neg
"Thanks again for the amazing gift @user , I can't wait to watch all the 2nd season again of Game of Thrones!...",pos
Win #3 for Bowyer. And for the 3rd time can't drive it to Victory Lane #NASCAR,neg
Tomorrow is #PitBull Awareness Day! Help us change the perception so many people have about this wonderful breed.,pos
"@user he could, but Harper has been a freak all year, and Votto's 1st half wasn't amazing.",neg
"""Wait, a Thursday night NFL game worth watching...and then throw in the NLCS, wonderful.""",pos
ATTN: RUNWAY CLASS FOR TONIGHT NOV 1st IS CANCELLED. Sorry for the inconvenience. It will be rescheduled for next...,neg
Yesterday #Messi became the 1st player in the history of the game to score 100 goals for a club in the history of the game!! #FCBLive,pos
11 December 1971- An IRA bomb attack on the Shankill Road destroyed the Balmoral Furniture Building and killed four,neg
Thursday nights are the best. Why? The Originals and Vampire Diaries with my two best lady loves.,pos
"""PS: the Supreme Court couldn't overturn the 14th amendment anyway, Carly Fiorina... #meetthepress #figureitout #dumbass #dobetterbywomen""",neg
"""Happy birthday mom! 2nd round of music on the house , much love to the Calle doce for the gracious hospitali",pos
"GOP will take all the savings from destroying Medicare, Social Security, ACA, and put it into tax cuts for rich, military and corp. welfare",neg
"""OMG.OMG. can't wait guys,it's tomorrow!Don't think about how Zayn's not there.It's his fault,not ours!Remember that. #DragMeDownMusicVideo""",pos
ROBERT PATTINSON paid tribute to his BEL AMI co-star UMA THURMAN as he presented her with an award at the 19th Women In Hollywood ce...,pos
WTF. So now we have to wait til friggin\u2019 JANUARY for the next episode of Pretty Little Liars. What is this?!,neg
yea im done with briana she getting blocked for the 3rd time now,neg
@user the Fiesta Bowl. And I was surprised to see they were ranked 6th in the polls. Cuse don\u2019t get alot of love in football land,neg
I'm so sad it's still not Tuesday yet because I want to watch @user on Styled To Rock!,neg
@user Lmfao alright u got me there. Good job Parker and the spurs\u002c see y\u2019all jan 9th. If I get an extra ticket to that game ur goin,pos
@user I agree bt may be Martinez doesnt think so.. he may get to start all the the time if he goes to Milan,neg
The sun is shining in Cornwall today\u002c perfect for a walk in Padstow & grabbing Rick Stein\u2019s Fish & Chips on the way -,pos
Good morning! 2nd day of my two day work week and then more travel tomorrow! And it's Apple event day! Yay!,pos
Leftist communists want it rewritten to show Yakub as an innocent saviour unlike what was originally written!,neg
"""Happy 2nd Birthday Prince George, may your day be filled with fun and puppies! #HappyBirthdayPrinceGeorge",pos
"""Manor Hospital, which may ultimately lead to disaster If you make an 'Up the Duff' joke? Ibuprofen should take George Osborne's cue &amp;amp;""",neg
"Wow, Federer wastes 3 bps with 3 Isner's 2nd serves. Fed 0/8 on bps tonight",pos
What's the best way to get audio recordings from a 3rd party app off of an iOS device? Jailbreaking isn't an option.,pos
